,confidence,price
2002-10-22,-0.128,890.1599731445312
2002-10-23,-0.144,896.1400146484375
2002-10-24,-0.136,882.5
2002-10-25,-0.136,897.6500244140625
2002-10-28,-0.152,890.22998046875
2002-10-29,-0.152,882.1500244140625
2002-10-30,-0.104,890.7100219726562
2002-10-31,-0.112,885.760009765625
2002-11-01,-0.136,900.9600219726562
2002-11-04,-0.152,908.3499755859376
2002-11-05,-0.168,915.3900146484376
2002-11-06,-0.16,923.760009765625
2002-11-07,-0.192,902.6500244140624
2002-11-08,-0.2,894.739990234375
2002-11-11,-0.176,876.1900024414062
2002-11-12,-0.192,882.9500122070312
2002-11-13,-0.184,882.530029296875
2002-11-14,-0.2,904.27001953125
2002-11-15,-0.192,909.8300170898438
2002-11-18,-0.184,900.3599853515625
2002-11-19,-0.192,896.739990234375
2002-11-20,-0.208,914.1500244140624
2002-11-21,-0.208,933.760009765625
2002-11-22,-0.168,930.5499877929688
2002-11-25,-0.176,932.8699951171876
2002-11-26,-0.136,913.3099975585938
2002-11-27,-0.144,938.8699951171876
2002-11-29,-0.112,936.3099975585938
2002-12-02,-0.064,934.530029296875
2002-12-03,-0.08,920.75
2002-12-04,-0.08,917.5800170898438
2002-12-05,-0.096,906.5499877929688
2002-12-06,-0.088,912.22998046875
2002-12-09,-0.072,892.0
2002-12-10,-0.072,904.4500122070312
2002-12-11,-0.056,904.9600219726562
2002-12-12,-0.072,901.5800170898438
2002-12-13,-0.08,889.47998046875
2002-12-16,-0.136,910.4000244140624
2002-12-17,-0.168,902.989990234375
2002-12-18,-0.152,891.1199951171875
2002-12-19,-0.184,884.25
2002-12-20,-0.144,895.760009765625
2002-12-23,-0.208,897.3800048828125
2002-12-24,-0.176,892.469970703125
2002-12-26,-0.168,889.6599731445312
2002-12-27,-0.192,875.4000244140625
2002-12-30,-0.216,879.3900146484375
2002-12-31,-0.224,879.8200073242188
2003-01-02,-0.2,909.030029296875
2003-01-03,-0.224,908.5900268554688
2003-01-06,-0.216,929.010009765625
2003-01-07,-0.264,922.9299926757812
2003-01-08,-0.264,909.9299926757812
2003-01-09,-0.28,927.5700073242188
2003-01-10,-0.248,927.5700073242188
2003-01-13,-0.352,926.260009765625
2003-01-14,-0.392,931.6599731445312
2003-01-15,-0.448,918.219970703125
2003-01-16,-0.432,914.5999755859376
2003-01-17,-0.464,901.780029296875
2003-01-21,-0.456,887.6199951171875
2003-01-22,-0.48,878.3599853515625
2003-01-23,-0.472,887.3400268554688
2003-01-24,-0.448,861.4000244140625
2003-01-27,-0.416,847.47998046875
2003-01-28,-0.416,858.5399780273438
2003-01-29,-0.432,864.3599853515625
2003-01-30,-0.408,844.6099853515625
2003-01-31,-0.376,855.7000122070312
2003-02-03,-0.368,860.3200073242188
2003-02-04,-0.368,848.2000122070312
2003-02-05,-0.368,843.5900268554688
2003-02-06,-0.4,838.1500244140625
2003-02-07,-0.432,829.6900024414062
2003-02-10,-0.416,835.969970703125
2003-02-11,-0.392,829.2000122070312
2003-02-12,-0.36,818.6799926757812
2003-02-13,-0.352,817.3699951171875
2003-02-14,-0.408,834.8900146484375
2003-02-18,-0.36,851.1699829101562
2003-02-19,-0.384,845.1300048828125
2003-02-20,-0.4,837.0999755859375
2003-02-21,-0.4,848.1699829101562
2003-02-24,-0.392,832.5800170898438
2003-02-25,-0.424,838.5700073242188
2003-02-26,-0.44,827.5499877929688
2003-02-27,-0.344,837.280029296875
2003-02-28,-0.376,841.1500244140625
2003-03-03,-0.424,834.8099975585938
2003-03-04,-0.416,821.989990234375
2003-03-05,-0.4,829.8499755859375
2003-03-06,-0.408,822.0999755859375
2003-03-07,-0.376,828.8900146484375
2003-03-10,-0.368,807.47998046875
2003-03-11,-0.376,800.72998046875
2003-03-12,-0.336,804.1900024414062
2003-03-13,-0.312,831.9000244140625
2003-03-14,-0.344,833.27001953125
2003-03-17,-0.376,862.7899780273438
2003-03-18,-0.408,866.4500122070312
2003-03-19,-0.448,874.02001953125
2003-03-20,-0.432,875.6699829101562
2003-03-21,-0.44,895.7899780273438
2003-03-24,-0.456,864.22998046875
2003-03-25,-0.416,874.739990234375
2003-03-26,-0.4,869.9500122070312
2003-03-27,-0.448,868.52001953125
2003-03-28,-0.448,863.5
2003-03-31,-0.472,848.1799926757812
2003-04-01,-0.48,858.47998046875
2003-04-02,-0.488,880.9000244140625
2003-04-03,-0.552,876.4500122070312
2003-04-04,-0.576,878.8499755859375
2003-04-07,-0.552,879.9299926757812
2003-04-08,-0.6,878.2899780273438
2003-04-09,-0.6,865.989990234375
2003-04-10,-0.568,871.5800170898438
2003-04-11,-0.528,868.2999877929688
2003-04-14,-0.512,885.22998046875
2003-04-15,-0.528,890.8099975585938
2003-04-16,-0.512,879.9099731445312
2003-04-17,-0.496,893.5800170898438
2003-04-21,-0.544,892.010009765625
2003-04-22,-0.512,911.3699951171876
2003-04-23,-0.456,919.02001953125
2003-04-24,-0.464,911.4299926757812
2003-04-25,-0.464,898.8099975585938
2003-04-28,-0.448,914.8400268554688
2003-04-29,-0.424,917.8400268554688
2003-04-30,-0.416,916.9199829101562
2003-05-01,-0.392,916.2999877929688
2003-05-02,-0.384,930.0800170898438
2003-05-05,-0.36,926.5499877929688
2003-05-06,-0.32,934.3900146484376
2003-05-07,-0.256,929.6199951171876
2003-05-08,-0.216,920.27001953125
2003-05-09,-0.16,933.4099731445312
2003-05-12,-0.136,945.1099853515624
2003-05-13,-0.072,942.2999877929688
2003-05-14,-0.072,939.280029296875
2003-05-15,-0.048,946.6699829101562
2003-05-16,-0.008,944.2999877929688
2003-05-19,-0.032,920.77001953125
2003-05-20,-0.032,919.72998046875
2003-05-21,-0.032,923.4199829101562
2003-05-22,-0.016,931.8699951171876
2003-05-23,-0.016,933.219970703125
2003-05-27,0.0,951.47998046875
2003-05-28,0.0,953.219970703125
2003-05-29,0.008,949.6400146484376
2003-05-30,-0.008,963.5900268554688
2003-06-02,0.0,967.0
2003-06-03,0.0,971.5599975585938
2003-06-04,0.008,986.239990234375
2003-06-05,0.008,990.1400146484376
2003-06-06,-0.008,987.760009765625
2003-06-09,-0.008,975.9299926757812
2003-06-10,-0.016,984.8400268554688
2003-06-11,0.008,997.47998046875
2003-06-12,-0.016,998.510009765625
2003-06-13,0.008,988.6099853515624
2003-06-16,0.0,1010.739990234375
2003-06-17,0.008,1011.6599731445312
2003-06-18,0.0,1010.0900268554688
2003-06-19,0.0,994.7000122070312
2003-06-20,0.0,995.6900024414062
2003-06-23,0.008,981.6400146484376
2003-06-24,-0.008,983.4500122070312
2003-06-25,-0.008,975.3200073242188
2003-06-26,-0.04,985.8200073242188
2003-06-27,-0.024,976.219970703125
2003-06-30,-0.024,974.5
2003-07-01,-0.024,982.3200073242188
2003-07-02,-0.032,993.75
2003-07-03,-0.016,985.7000122070312
2003-07-07,-0.048,1004.4199829101562
2003-07-08,-0.016,1007.8400268554688
2003-07-09,-0.024,1002.2100219726562
2003-07-10,-0.04,988.7000122070312
2003-07-11,-0.024,998.1400146484376
2003-07-14,-0.016,1003.8599853515624
2003-07-15,-0.032,1000.4199829101562
2003-07-16,-0.04,994.0900268554688
2003-07-17,-0.032,981.72998046875
2003-07-18,-0.096,993.3200073242188
2003-07-21,-0.096,978.7999877929688
2003-07-22,-0.048,988.1099853515624
2003-07-23,-0.016,988.6099853515624
2003-07-24,-0.024,981.5999755859376
2003-07-25,0.0,998.6799926757812
2003-07-28,-0.056,996.52001953125
2003-07-29,-0.024,989.280029296875
2003-07-30,-0.008,987.489990234375
2003-07-31,0.008,990.3099975585938
2003-08-01,-0.008,980.1500244140624
2003-08-04,-0.016,982.8200073242188
2003-08-05,0.0,965.4600219726562
2003-08-06,-0.032,967.0800170898438
2003-08-07,-0.024,974.1199951171876
2003-08-08,-0.016,977.5900268554688
2003-08-11,-0.064,980.5900268554688
2003-08-12,-0.04,990.3499755859376
2003-08-13,-0.08,984.030029296875
2003-08-14,-0.016,990.510009765625
2003-08-15,0.008,990.6699829101562
2003-08-18,0.008,999.739990234375
2003-08-19,0.016,1002.3499755859376
2003-08-20,-0.008,1000.2999877929688
2003-08-21,0.04,1003.27001953125
2003-08-22,0.024,993.0599975585938
2003-08-25,0.024,993.7100219726562
2003-08-26,0.032,996.72998046875
2003-08-27,0.0,996.7899780273438
2003-08-28,0.008,1002.8400268554688
2003-08-29,0.016,1008.010009765625
2003-09-02,0.024,1021.989990234375
2003-09-03,0.024,1026.27001953125
2003-09-04,0.016,1027.969970703125
2003-09-05,0.04,1021.3900146484376
2003-09-08,0.016,1031.6400146484375
2003-09-09,0.032,1023.1699829101562
2003-09-10,0.024,1010.9199829101562
2003-09-11,0.016,1016.4199829101562
2003-09-12,0.064,1018.6300048828124
2003-09-15,0.08,1014.8099975585938
2003-09-16,0.024,1029.3199462890625
2003-09-17,0.064,1025.969970703125
2003-09-18,0.04,1039.5799560546875
2003-09-19,0.064,1036.300048828125
2003-09-22,0.048,1022.8200073242188
2003-09-23,0.048,1029.030029296875
2003-09-24,0.056,1009.3800048828124
2003-09-25,0.048,1003.27001953125
2003-09-26,0.064,996.8499755859376
2003-09-29,0.064,1006.5800170898438
2003-09-30,0.08,995.969970703125
2003-10-01,0.056,1018.219970703125
2003-10-02,0.048,1020.239990234375
2003-10-03,0.032,1029.8499755859375
2003-10-06,0.072,1034.3499755859375
2003-10-07,0.072,1039.25
2003-10-08,0.088,1033.780029296875
2003-10-09,0.08,1038.72998046875
2003-10-10,0.032,1038.06005859375
2003-10-13,0.048,1045.3499755859375
2003-10-14,0.08,1049.47998046875
2003-10-15,0.072,1046.760009765625
2003-10-16,0.016,1050.0699462890625
2003-10-17,0.04,1039.3199462890625
2003-10-20,0.024,1044.6800537109375
2003-10-21,0.024,1046.030029296875
2003-10-22,0.008,1030.3599853515625
2003-10-23,0.016,1033.77001953125
2003-10-24,0.008,1028.9100341796875
2003-10-27,0.008,1031.1300048828125
2003-10-28,0.0,1046.7900390625
2003-10-29,-0.024,1048.1099853515625
2003-10-30,0.024,1046.93994140625
2003-10-31,0.024,1050.7099609375
2003-11-03,0.024,1059.02001953125
2003-11-04,0.064,1053.25
2003-11-05,0.024,1051.81005859375
2003-11-06,0.048,1058.050048828125
2003-11-07,0.048,1053.2099609375
2003-11-10,0.032,1047.1099853515625
2003-11-11,0.048,1046.5699462890625
2003-11-12,0.032,1058.530029296875
2003-11-13,0.056,1058.4100341796875
2003-11-14,0.048,1050.3499755859375
2003-11-17,0.024,1043.6300048828125
2003-11-18,0.008,1034.1500244140625
2003-11-19,0.008,1042.43994140625
2003-11-20,0.024,1033.6500244140625
2003-11-21,0.008,1035.280029296875
2003-11-24,0.0,1052.0799560546875
2003-11-25,-0.008,1053.8900146484375
2003-11-26,0.024,1058.449951171875
2003-11-28,0.016,1058.199951171875
2003-12-01,-0.008,1070.1199951171875
2003-12-02,-0.024,1066.6199951171875
2003-12-03,-0.032,1064.72998046875
2003-12-04,0.024,1069.719970703125
2003-12-05,0.016,1061.5
2003-12-08,-0.016,1069.300048828125
2003-12-09,-0.008,1060.1800537109375
2003-12-10,-0.024,1059.050048828125
2003-12-11,0.0,1071.2099609375
2003-12-12,-0.008,1074.1400146484375
2003-12-15,-0.016,1068.0400390625
2003-12-16,-0.024,1075.1300048828125
2003-12-17,-0.024,1076.47998046875
2003-12-18,-0.008,1089.1800537109375
2003-12-19,-0.024,1088.6600341796875
2003-12-22,-0.016,1092.93994140625
2003-12-23,-0.056,1096.02001953125
2003-12-24,-0.032,1094.0400390625
2003-12-26,0.0,1095.8900146484375
2003-12-29,-0.056,1109.47998046875
2003-12-30,0.032,1109.6400146484375
2003-12-31,0.0,1111.9200439453125
2004-01-02,0.016,1108.47998046875
2004-01-05,0.04,1122.219970703125
2004-01-06,0.088,1123.6700439453125
2004-01-07,0.104,1126.3299560546875
2004-01-08,0.096,1131.9200439453125
2004-01-09,0.088,1121.8599853515625
2004-01-12,0.064,1127.22998046875
2004-01-13,0.064,1121.219970703125
2004-01-14,0.08,1130.52001953125
2004-01-15,0.112,1132.050048828125
2004-01-16,0.072,1139.8299560546875
2004-01-20,0.08,1138.77001953125
2004-01-21,0.096,1147.6199951171875
2004-01-22,0.088,1143.93994140625
2004-01-23,0.104,1141.550048828125
2004-01-26,0.072,1155.3699951171875
2004-01-27,0.072,1144.050048828125
2004-01-28,0.064,1128.47998046875
2004-01-29,0.032,1134.1099853515625
2004-01-30,0.056,1131.1300048828125
2004-02-02,0.016,1135.260009765625
2004-02-03,0.04,1136.030029296875
2004-02-04,0.04,1126.52001953125
2004-02-05,0.024,1128.5899658203125
2004-02-06,0.04,1142.760009765625
2004-02-09,0.064,1139.81005859375
2004-02-10,0.08,1145.5400390625
2004-02-11,0.056,1157.760009765625
2004-02-12,0.072,1152.1099853515625
2004-02-13,0.032,1145.81005859375
2004-02-17,0.096,1156.989990234375
2004-02-18,0.096,1151.8199462890625
2004-02-19,0.088,1147.06005859375
2004-02-20,0.096,1144.1099853515625
2004-02-23,0.088,1140.989990234375
2004-02-24,0.072,1139.0899658203125
2004-02-25,0.048,1143.6700439453125
2004-02-26,0.072,1144.9100341796875
2004-02-27,0.072,1144.93994140625
2004-03-01,0.064,1155.969970703125
2004-03-02,0.096,1149.0999755859375
2004-03-03,0.104,1151.030029296875
2004-03-04,0.136,1154.8699951171875
2004-03-05,0.096,1156.8599853515625
2004-03-08,0.12,1147.199951171875
2004-03-09,0.112,1140.5799560546875
2004-03-10,0.128,1123.8900146484375
2004-03-11,0.088,1106.780029296875
2004-03-12,0.152,1120.5699462890625
2004-03-15,0.136,1104.489990234375
2004-03-16,0.144,1110.699951171875
2004-03-17,0.144,1123.75
2004-03-18,0.152,1122.3199462890625
2004-03-19,0.128,1109.780029296875
2004-03-22,0.184,1095.4000244140625
2004-03-23,0.192,1093.949951171875
2004-03-24,0.224,1091.3299560546875
2004-03-25,0.304,1109.18994140625
2004-03-26,0.272,1108.06005859375
2004-03-29,0.232,1122.469970703125
2004-03-30,0.216,1127.0
2004-03-31,0.264,1126.2099609375
2004-04-01,0.232,1132.1700439453125
2004-04-02,0.216,1141.81005859375
2004-04-05,0.224,1150.5699462890625
2004-04-06,0.24,1148.1600341796875
2004-04-07,0.176,1140.530029296875
2004-04-08,0.224,1139.3199462890625
2004-04-12,0.176,1145.199951171875
2004-04-13,0.176,1129.43994140625
2004-04-14,0.128,1128.1700439453125
2004-04-15,0.176,1128.8399658203125
2004-04-16,0.184,1134.6099853515625
2004-04-19,0.152,1135.8199462890625
2004-04-20,0.12,1118.1500244140625
2004-04-21,0.104,1124.0899658203125
2004-04-22,0.128,1139.9300537109375
2004-04-23,0.08,1140.5999755859375
2004-04-26,0.112,1135.530029296875
2004-04-27,0.136,1138.1099853515625
2004-04-28,0.112,1122.4100341796875
2004-04-29,0.112,1113.8900146484375
2004-04-30,0.088,1107.300048828125
2004-05-03,0.08,1117.489990234375
2004-05-04,0.032,1119.550048828125
2004-05-05,0.056,1121.530029296875
2004-05-06,0.0,1113.989990234375
2004-05-07,0.024,1098.699951171875
2004-05-10,0.008,1087.1199951171875
2004-05-11,-0.032,1095.449951171875
2004-05-12,-0.064,1097.280029296875
2004-05-13,-0.056,1096.43994140625
2004-05-14,-0.112,1095.699951171875
2004-05-17,-0.096,1084.0999755859375
2004-05-18,-0.088,1091.489990234375
2004-05-19,-0.12,1088.6800537109375
2004-05-20,-0.112,1089.18994140625
2004-05-21,-0.104,1093.56005859375
2004-05-24,-0.104,1095.4100341796875
2004-05-25,-0.136,1113.050048828125
2004-05-26,-0.128,1114.93994140625
2004-05-27,-0.144,1121.280029296875
2004-05-28,-0.136,1120.6800537109375
2004-06-01,-0.136,1121.199951171875
2004-06-02,-0.136,1124.989990234375
2004-06-03,-0.152,1116.6400146484375
2004-06-04,-0.16,1122.5
2004-06-07,-0.144,1140.4200439453125
2004-06-08,-0.168,1142.1800537109375
2004-06-09,-0.16,1131.3299560546875
2004-06-10,-0.16,1136.469970703125
2004-06-14,-0.16,1125.2900390625
2004-06-15,-0.16,1132.010009765625
2004-06-16,-0.144,1133.56005859375
2004-06-17,-0.136,1132.050048828125
2004-06-18,-0.112,1135.02001953125
2004-06-21,-0.144,1130.300048828125
2004-06-22,-0.136,1134.4100341796875
2004-06-23,-0.12,1144.06005859375
2004-06-24,-0.104,1140.6500244140625
2004-06-25,-0.088,1134.4300537109375
2004-06-28,-0.12,1133.3499755859375
2004-06-29,-0.128,1136.199951171875
2004-06-30,-0.12,1140.8399658203125
2004-07-01,-0.104,1128.93994140625
2004-07-02,-0.112,1125.3800048828125
2004-07-06,-0.12,1116.2099609375
2004-07-07,-0.088,1118.3299560546875
2004-07-08,-0.072,1109.1099853515625
2004-07-09,-0.088,1112.81005859375
2004-07-12,-0.08,1114.3499755859375
2004-07-13,-0.088,1115.1400146484375
2004-07-14,-0.088,1111.469970703125
2004-07-15,-0.064,1106.68994140625
2004-07-16,-0.104,1101.3900146484375
2004-07-19,-0.08,1100.9000244140625
2004-07-20,-0.096,1108.6700439453125
2004-07-21,-0.08,1093.8800048828125
2004-07-22,-0.12,1096.8399658203125
2004-07-23,-0.136,1086.199951171875
2004-07-26,-0.144,1084.0699462890625
2004-07-27,-0.184,1094.8299560546875
2004-07-28,-0.152,1095.4200439453125
2004-07-29,-0.168,1100.4300537109375
2004-07-30,-0.176,1101.719970703125
2004-08-02,-0.136,1106.6199951171875
2004-08-03,-0.16,1099.68994140625
2004-08-04,-0.16,1098.6300048828125
2004-08-05,-0.144,1080.699951171875
2004-08-06,-0.16,1063.969970703125
2004-08-09,-0.152,1065.219970703125
2004-08-10,-0.192,1079.0400390625
2004-08-11,-0.184,1075.7900390625
2004-08-12,-0.168,1063.22998046875
2004-08-13,-0.208,1064.800048828125
2004-08-16,-0.2,1079.3399658203125
2004-08-17,-0.208,1081.7099609375
2004-08-18,-0.208,1095.1700439453125
2004-08-19,-0.2,1091.22998046875
2004-08-20,-0.2,1098.3499755859375
2004-08-23,-0.2,1095.6800537109375
2004-08-24,-0.176,1096.18994140625
2004-08-25,-0.192,1104.9599609375
2004-08-26,-0.192,1105.0899658203125
2004-08-27,-0.2,1107.77001953125
2004-08-30,-0.208,1099.1500244140625
2004-08-31,-0.184,1104.239990234375
2004-09-01,-0.184,1105.9100341796875
2004-09-02,-0.184,1118.31005859375
2004-09-03,-0.184,1113.6300048828125
2004-09-07,-0.176,1121.300048828125
2004-09-08,-0.168,1116.27001953125
2004-09-09,-0.168,1118.3800048828125
2004-09-10,-0.184,1123.9200439453125
2004-09-13,-0.192,1125.8199462890625
2004-09-14,-0.16,1128.3299560546875
2004-09-15,-0.184,1120.3699951171875
2004-09-16,-0.176,1123.5
2004-09-17,-0.168,1128.550048828125
2004-09-20,-0.176,1122.199951171875
2004-09-21,-0.184,1129.300048828125
2004-09-22,-0.176,1113.56005859375
2004-09-23,-0.192,1108.3599853515625
2004-09-24,-0.16,1110.1099853515625
2004-09-27,-0.176,1103.52001953125
2004-09-28,-0.128,1110.06005859375
2004-09-29,-0.168,1114.800048828125
2004-09-30,-0.184,1114.5799560546875
2004-10-01,-0.128,1131.5
2004-10-04,-0.152,1135.1700439453125
2004-10-05,-0.168,1134.47998046875
2004-10-06,-0.152,1142.050048828125
2004-10-07,-0.144,1130.6500244140625
2004-10-08,-0.144,1122.1400146484375
2004-10-11,-0.176,1124.3900146484375
2004-10-12,-0.152,1121.8399658203125
2004-10-13,-0.16,1113.6500244140625
2004-10-14,-0.136,1103.2900390625
2004-10-15,-0.144,1108.199951171875
2004-10-18,-0.2,1114.02001953125
2004-10-19,-0.16,1103.22998046875
2004-10-20,-0.152,1103.6600341796875
2004-10-21,-0.2,1106.489990234375
2004-10-22,-0.208,1095.739990234375
2004-10-25,-0.232,1094.800048828125
2004-10-26,-0.192,1111.0899658203125
2004-10-27,-0.2,1125.4000244140625
2004-10-28,-0.184,1127.43994140625
2004-10-29,-0.2,1130.199951171875
2004-11-01,-0.184,1130.510009765625
2004-11-02,-0.192,1130.56005859375
2004-11-03,-0.184,1143.199951171875
2004-11-04,-0.176,1161.6700439453125
2004-11-05,-0.184,1166.1700439453125
2004-11-08,-0.144,1164.8900146484375
2004-11-09,-0.176,1164.0799560546875
2004-11-10,-0.16,1162.9100341796875
2004-11-11,-0.096,1173.47998046875
2004-11-12,-0.152,1184.1700439453125
2004-11-15,-0.144,1183.81005859375
2004-11-16,-0.16,1175.4300537109375
2004-11-17,-0.128,1181.93994140625
2004-11-18,-0.152,1183.550048828125
2004-11-19,-0.128,1170.3399658203125
2004-11-22,-0.12,1177.239990234375
2004-11-23,-0.136,1176.93994140625
2004-11-24,-0.136,1181.760009765625
2004-11-26,-0.136,1182.6500244140625
2004-11-29,-0.128,1178.5699462890625
2004-11-30,-0.144,1173.8199462890625
2004-12-01,-0.128,1191.3699951171875
2004-12-02,-0.104,1190.3299560546875
2004-12-03,-0.104,1191.1700439453125
2004-12-06,-0.104,1190.25
2004-12-07,-0.112,1177.0699462890625
2004-12-08,-0.104,1182.81005859375
2004-12-09,-0.072,1189.239990234375
2004-12-10,-0.104,1188.0
2004-12-13,-0.08,1198.6800537109375
2004-12-14,-0.072,1203.3800048828125
2004-12-15,-0.112,1205.719970703125
2004-12-16,-0.064,1203.2099609375
2004-12-17,-0.056,1194.199951171875
2004-12-20,-0.088,1194.6500244140625
2004-12-21,-0.088,1205.449951171875
2004-12-22,-0.056,1209.5699462890625
2004-12-23,-0.104,1210.1300048828125
2004-12-27,-0.104,1204.9200439453125
2004-12-28,-0.104,1213.5400390625
2004-12-29,-0.048,1213.449951171875
2004-12-30,-0.088,1213.550048828125
2004-12-31,-0.096,1211.9200439453125
2005-01-03,-0.08,1202.0799560546875
2005-01-04,-0.064,1188.050048828125
2005-01-05,-0.072,1183.739990234375
2005-01-06,-0.056,1187.8900146484375
2005-01-07,-0.056,1186.18994140625
2005-01-10,-0.04,1190.25
2005-01-11,-0.032,1182.989990234375
2005-01-12,-0.016,1187.699951171875
2005-01-13,-0.048,1177.449951171875
2005-01-14,-0.024,1184.52001953125
2005-01-18,-0.04,1195.97998046875
2005-01-19,-0.016,1184.6300048828125
2005-01-20,-0.016,1175.4100341796875
2005-01-21,-0.008,1167.8699951171875
2005-01-24,-0.008,1163.75
2005-01-25,0.0,1168.4100341796875
2005-01-26,-0.016,1174.0699462890625
2005-01-27,-0.008,1174.550048828125
2005-01-28,-0.032,1171.3599853515625
2005-01-31,0.008,1181.27001953125
2005-02-01,0.016,1189.4100341796875
2005-02-02,0.016,1193.18994140625
2005-02-03,-0.016,1189.8900146484375
2005-02-04,0.016,1203.030029296875
2005-02-07,0.016,1201.719970703125
2005-02-08,0.016,1202.300048828125
