Date;Price
18/08/2014;279.6799927
25/08/2014;286.0799866
01/09/2014;279.2000122
08/09/2014;275.0400085
15/09/2014;276.5599976
22/09/2014;281.2799988
29/09/2014;270.1600037
06/10/2014;257.4400024
13/10/2014;250
20/10/2014;247.0399933
27/10/2014;245.0399933
03/11/2014;238.0800018
10/11/2014;230.6399994
17/11/2014;232.8000031
24/11/2014;204.6399994
01/12/2014;199.6799927
08/12/2014;175.4400024
15/12/2014;175.6799927
22/12/2014;166.2400055
29/12/2014;159.1199951
05/01/2015;146.2400055
12/01/2015;146.6399994
19/01/2015;136
26/01/2015;142.5599976
02/02/2015;155.7599945
09/02/2015;156.9600067
16/02/2015;149.1999969
23/02/2015;144.8000031
02/03/2015;145.9199982
09/03/2015;134.3999939
16/03/2015;131.4400024
23/03/2015;137.1199951
30/03/2015;140.4799957
06/04/2015;147.2799988
13/04/2015;158.7200012
20/04/2015;157.3600006
27/04/2015;163.1999969
04/05/2015;163.3600006
11/05/2015;164.1600037
18/05/2015;162
25/05/2015;162.4799957
01/06/2015;159.1999969
08/06/2015;162.1600037
15/06/2015;160.1600037
22/06/2015;159.8399963
29/06/2015;151.4400024
06/07/2015;141.3600006
13/07/2015;135.9199982
20/07/2015;128.2400055
27/07/2015;124.7200012
03/08/2015;116.4800034
10/08/2015;111.9199982
17/08/2015;105.8399963
24/08/2015;119.0400009
31/08/2015;120.6399994
07/09/2015;117.1999969
14/09/2015;116.9599991
21/09/2015;117.7600021
28/09/2015;118.1600037
05/10/2015;127.9199982
12/10/2015;121.7600021
19/10/2015;114.1600037
26/10/2015;118.4800034
02/11/2015;113.8399963
09/11/2015;104.4800034
16/11/2015;103.4400024
23/11/2015;104.2399979
30/11/2015;99.68000031
07/12/2015;88.55999756
14/12/2015;85.27999878
21/12/2015;90.40000153
28/12/2015;88
04/01/2016;78.40000153
11/01/2016;70.31999969
18/01/2016;74.16000366
25/01/2016;77.19999695
01/02/2016;71.27999878
08/02/2016;66.63999939
15/02/2016;68.40000153
22/02/2016;70.23999786
29/02/2016;77.19999695
07/03/2016;81.51999664
14/03/2016;83.83999634
21/03/2016;80.48000336
28/03/2016;74.63999939
04/04/2016;80.23999786
11/04/2016;82
18/04/2016;86.08000183
25/04/2016;90.40000153
02/05/2016;87.68000031
09/05/2016;90.95999908
16/05/2016;94
23/05/2016;95.83999634
30/05/2016;94.55999756
06/06/2016;94.95999908
13/06/2016;93.27999878
20/06/2016;91.19999695
27/06/2016;94.23999786
04/07/2016;86.63999939
11/07/2016;87.91999817
18/07/2016;83.36000061
25/07/2016;78.08000183
01/08/2016;78.87999725
08/08/2016;84
15/08/2016;90.72000122
22/08/2016;87.59999847
29/08/2016;81.91999817
05/09/2016;84.72000122
12/09/2016;80
19/09/2016;81.51999664
26/09/2016;87.44000244
03/10/2016;90.63999939
10/10/2016;91.51999664
17/10/2016;91.83999634
24/10/2016;88.08000183
31/10/2016;79.83999634
07/11/2016;78.16000366
14/11/2016;82.72000122
